Mes;Categor¡a;?tem;Referencia;Descripci¢n;Cantidad en Principal;Cantidad m¡nima en Principal;Cantidad m xima en Principal;Cantidad total;Cantidad en remisiones;Unidad;Estado;Costo promedio;Total
Abril;HOGAR;VENENO LIBRA;VE02;;8;4;8;8;0;Unidad;Activo;1319,545455;10556,36
Abril;HOGAR;VENENO LIBRA C/PISTOLA;VE02P;;4;7;14;4;0;Unidad;Activo;1636,651827;6546,61
Abril;HOGAR;VENENO 1 L;VE03;;4;3;6;4;0;Unidad;Activo;2428,323077;9713,29
Abril;HOGAR;VENENO 1 L C/PISTOLA;VE03P;;-3;4;8;-3;0;Unidad;Activo;2666,940055;-8000,82
Abril;HOGAR;VENENO 2 L;VE04;;5;2;4;5;0;Unidad;Activo;3606,779774;18033,9
Abril;HOGAR;VENENO GALON;VE05;;3;3;6;3;0;Unidad;Activo;5960;17880
Abril;HOGAR;VENENO GARRAFA;VE06;;0;0;0;0;0;Unidad;Activo;30139;0
Abril;HOGAR;VINALIMPIO 1 L;VL03;;12;2;4;12;0;Unidad;Activo;2087,002698;25044,03
Abril;HOGAR;VINALIMPIO 2 L;VL04;;1;2;4;1;0;Unidad;Activo;2486,390509;2486,39
Abril;HOGAR;VINALIMPIO GALON;VL05;;0;2;4;0;0;Unidad;Activo;3815,96328;0
Abril;HOGAR;VINALIMPIO GARRAFA;VL06;;2;1;1;2;0;Unidad;Activo;20260;40520
Abril;PERFUMERIA;FRASCO PERFUME  1 ONZ TRINITY;FP07;;12;0;0;12;0;Unidad;Activo;787,876794;9454,52
Abril;PERFUMERIA;FRASCO PERFUME  1 ONZ LUJO SINGLE;FP07L;;71;0;0;71;0;Unidad;Activo;1295,192238;91958,65
Abril;PERFUMERIA;FRASCO PERFUME  1 ONZ LUJO CARTIER/DUBAY/ETERNITY;FP07L2;;0;0;0;0;0;Unidad;Activo;3390;0
Abril;PERFUMERIA;FRASCO PERFUME  2 ONZ MONZA;FP08;;-6;0;0;-6;0;Unidad;Activo;1633,333333;-9800
Abril;PERFUMERIA;FRASCO PERFUME  2 ONZ LUJO BIG SINGLE/BIG CARTIER;FP08L;;30;0;0;30;0;Unidad;Activo;3350,400036;100512
Abril;PERFUMERIA;FRASCO PERFUME  2 ONZ LUXURY LUJO;FP08L2;;-1;0;0;-1;0;Unidad;Activo;4840;-4840
Abril;PERFUMERIA;FRASCO PERFUME  2 ONZA INVICTUS;FP08L3;;0;0;0;0;0;Unidad;Activo;3842,857143;0
Abril;PERFUMERIA;FRASCO PERFUME  2 ONZ RECTANGULAR;FP08L4;;0;0;0;0;0;Unidad;Activo;3000;0
Abril;PERFUMERIA;FRASCO PERFUME  2 ONZ TACON + CAJA;FP08L5;;-1;0;0;-1;0;Unidad;Activo;7280;-7280
Abril;PERFUMERIA;FRASCO PERFUME BIG MONZA 100 ML;FP09;;-1;0;0;-1;0;Unidad;Activo;3113,846154;-3113,85
Abril;PERFUMERIA;FRASCO PERFUME SILK 110 ML;FP10;;-2;0;0;-2;0;Unidad;Activo;4326,875;-8653,75
Abril;PERFUMERIA;GOTERO X 10 GR;GT00;;90;0;0;90;0;Unidad;Activo;248,22215;22339,99
Abril;PERFUMERIA;CAJA LOCION TRINITY X 30 ML DAMA;CJ07;;-31;0;0;-31;0;Unidad;Activo;356,680394;-11057,09
Abril;PERFUMERIA;CAJA LOCION MONZA X 60 ML DAMA;CJ08;;-9;0;0;-9;0;Unidad;Activo;450;-4050
Abril;PERFUMERIA;CAJA LOCION PLATEADA X 60 ML;CJ08L;;0;0;0;0;0;Unidad;Activo;640;0
Abril;PERFUMERIA;CAJA LOCION BIG MONZA X 100 ML DAMA;CJ09;;0;0;0;0;0;Unidad;Activo;570;0
Abril;PERFUMERIA;CAJA REGALO PERFUMERIA;;;10;0;0;10;0;Unidad;Activo;700;7000
Abril;PERFUMERIA;ALCOHOL PERFUMERIA GR;AP09;;9009,7;1000;20000;9009,7;0;Gramo;Activo;11,431546;102994,8
Abril;PERFUMERIA;ALCOHOL PERFUMERIA 125 ML;AP00;;0;0;0;0;0;Unidad;Inactivo;1589;0
Abril;PERFUMERIA;ALCOHOL PERFUMERIA 250 ML;AP01;;-4;0;0;-4;0;Unidad;Inactivo;2979;-11916
Abril;PERFUMERIA;ALCOHOL PERFUMERIA BOTELLA 500 ML;AP02;;-2;0;0;-2;0;Unidad;Inactivo;6729;-13458
Abril;PERFUMERIA;ALCOHOL PERFUMERIA MEDIO GAL;AP04;;0;0;0;0;0;Unidad;Activo;16072;0
Abril;PERFUMERIA;ALCOHOL PERFUMERIA GAL;AP05;;0;0;0;0;0;Unidad;Activo;32143;0
Abril;PERFUMERIA;FEROMONAS GR;FE09;;208;30;500;208;0;Gramo;Activo;109,455703;22766,79
Abril;QUIMICOS;FEROMONAS 25 GR ONZA;FE07;;-6;0;0;-6;0;Unidad;Inactivo;2375;-14250
Abril;PERFUMERIA;REPLICA GOOD GIRL/INVICTUS;;;0;0;0;0;0;Unidad;Activo;41000;0
Abril;PERFUMERIA;REPLICA OTROS PERFUMES;;;0;0;0;0;0;Unidad;Activo;50800;0
Abril;PERFUMERIA;PERFUME 212 MASC GR;212M09;;115;30;250;115;0;Gramo;Activo;433,059498;49801,84
Abril;PERFUMERIA;PERFUME 212 VIP MASC GR;212VM09;;12;30;250;12;0;Gramo;Activo;432,234565;5186,81
Abril;PERFUMERIA;PERFUME 212 VIP WILD PARTY MASC GR;212VWPM09;;419;30;250;419;0;Gramo;Activo;440,061455;184385,75
Abril;PERFUMERIA;PERFUME 212 VIP BLACK MASC GR;212VBM09;;-38;30;250;-38;0;Gramo;Activo;426,475916;-16206,08
Abril;PERFUMERIA;PERFUME 360 MASC GR;360M09;;108;30;250;108;0;Gramo;Activo;440,282918;47550,56
Abril;PERFUMERIA;PERFUME ANGEL MASC GR;AM09;;316;30;250;316;0;Gramo;Activo;441,186202;139414,84
Abril;PERFUMERIA;PERFUME ARSENAL MASC GR;AAM09;;37;30;250;37;0;Gramo;Activo;471;17427
Abril;PERFUMERIA;PERFUME BAD BOY MASC GR;BBM09;;50;30;250;50;0;Gramo;Activo;416,873241;20843,66
Abril;PERFUMERIA;PERFUME BE A LEGEND MASC  GR;BAM09;;134;30;250;134;0;Gramo;Activo;429,642038;57572,03
Abril;PERFUMERIA;PERFUME BLACK XS MASC GR;XSM09;;140;30;250;140;0;Gramo;Activo;444,548304;62236,76
Abril;PERFUMERIA;PERFUME BLUE SEDUCTION MASC GR;BLSM09;;298;30;250;298;0;Gramo;Activo;432,316454;128830,3
Abril;PERFUMERIA;PERFUME BLV BULGARY MASC GR;BLVBM09;;222;30;250;222;0;Gramo;Activo;441,186427;97943,39
Abril;PERFUMERIA;PERFUME BOSS MASC GR;BM09;;217;30;250;217;0;Gramo;Activo;440,622777;95615,14
Abril;PERFUMERIA;PERFUME BOSS ORANGE MASC GR;BOM09;;4,8;30;250;4,8;0;Gramo;Activo;426,600073;2047,68
Abril;PERFUMERIA;PERFUME BOSS UNLIMITED MASC GR;BUM09;;250;30;250;250;0;Gramo;Activo;420,892735;105223,18
Abril;PERFUMERIA;PERFUME CAROLINA HERRERA MASC GR;CHM09;;34,5;30;250;34,5;0;Gramo;Activo;440,042859;15181,48
Abril;PERFUMERIA;PERFUME CH AFRICA MASC GR;CHAM09;;250;30;250;250;0;Gramo;Activo;471;117750
Abril;PERFUMERIA;PERFUME DIESEL BLANCA MASC GR;DSM09;;106;30;250;106;0;Gramo;Activo;439,168319;46551,84
Abril;PERFUMERIA;PERFUME DOLCE GABBANA MASC GR;D&GM09;;250;30;250;250;0;Gramo;Activo;470;117500
Abril;PERFUMERIA;PERFUME EROS VERSACE MASC GR;EVM09;;295;30;250;295;0;Gramo;Activo;438,772427;129437,87
Abril;PERFUMERIA;PERFUME ETERNITY MASC GR;EM09;;185;30;250;185;0;Gramo;Activo;438,750454;81168,83
Abril;PERFUMERIA;PERFUME FACONNABLE MASC GR;FM09;;2;30;250;2;0;Gramo;Activo;454,212454;908,42
Abril;PERFUMERIA;PERFUME FARENHEITH MASC GR;FRM09;;57,5;30;250;57,5;0;Gramo;Activo;439,796696;25288,31
Abril;PERFUMERIA;PERFUME FERRARI MASC GR;FEM09;;69;30;250;69;0;Gramo;Activo;450;31050
Abril;PERFUMERIA;PERFUME GIVENCHY BLUE MASC GR;GBM09;;262;30;250;262;0;Gramo;Activo;431,833038;113140,26
Abril;PERFUMERIA;PERFUME HUGO BOSS MASC GR;HBM09;;457;30;250;457;0;Gramo;Activo;439,99999;201080
Abril;PERFUMERIA;PERFUME INSURRECTION MASC GR;INSUM09;;154,5;30;250;154,5;0;Gramo;Activo;440;67980
Abril;PERFUMERIA;PERFUME INVICTUS MASC GR;INVM09;;321,6;30;250;321,6;0;Gramo;Activo;440,000035;141504,01
Abril;PERFUMERIA;PERFUME ISSEY MIYAKE MASC GR;IMM09;;203;30;250;203;0;Gramo;Activo;439,96927;89313,76
Abril;PERFUMERIA;PERFUME ISSEY SHADE OF LAGOON MASC GR;IMSLM09;;68,5;30;250;68,5;0;Gramo;Activo;440;30140
Abril;PERFUMERIA;PERFUME JEAN PAUL GAULTIER MASC GR;JPGM09;;239;30;250;239;0;Gramo;Activo;437,594045;104584,98
Abril;PERFUMERIA;PERFUME LACOSTE RED MASC GR;LRM09;;106;30;250;106;0;Gramo;Activo;437,800084;46406,81
Abril;PERFUMERIA;PERFUME LACOSTE WHITE MASC GR;LWM09;;156,5;30;250;156,5;0;Gramo;Activo;440;68860
Abril;PERFUMERIA;PERFUME LACOSTE WHITE NOIR MASC GR;LWNM09;;238;30;250;238;0;Gramo;Activo;440,004589;104721,09
Abril;PERFUMERIA;PERFUME LAPIDUS MASC GR;LPM09;;251;30;250;251;0;Gramo;Activo;438,862928;110154,59
Abril;PERFUMERIA;PERFUME LEGACY CR7 MASC GR;LM09;;189;30;250;189;0;Gramo;Activo;440,564062;83266,61
Abril;PERFUMERIA;PERFUME NAUTICA VOYAGE MASC GR;NVM09;;302;30;250;302;0;Gramo;Activo;437,970744;132267,16
Abril;PERFUMERIA;PERFUME ONE MILLION MASC GR;1MM09;;-72;30;250;-72;0;Gramo;Activo;440,001969;-31680,14
Abril;PERFUMERIA;PERFUME ONE MILLION LUCKY MASC GR;1MLM09;;200,4;30;250;200,4;0;Gramo;Activo;440,104128;88196,87
Abril;PERFUMERIA;PERFUME PARIS HILTON MASC GR;PHM09;;191;30;250;191;0;Gramo;Activo;445,164532;85026,43
Abril;PERFUMERIA;PERFUME POLO RED MASC GR;LPRM09;;262;30;250;262;0;Gramo;Activo;440,417892;115389,49
Abril;PERFUMERIA;PERFUME PURE XS MASC GR;XSPM09;;-105,5;30;250;-105,5;0;Gramo;Activo;440,062012;-46426,54
Abril;PERFUMERIA;PERFUME SILVER MOUNTAIN MASC GR;SMM09;;293;30;250;293;0;Gramo;Activo;436,355959;127852,3
Abril;PERFUMERIA;PERFUME SOLO LOEWE MASC GR;SM09;;73,5;30;250;73,5;0;Gramo;Activo;432,947403;31821,63
Abril;PERFUMERIA;PERFUME SPIRIT OF THE BRAVE MASC GR;SBM09;;-7;30;250;-7;0;Gramo;Activo;440,248006;-3081,74
Abril;PERFUMERIA;PERFUME STAR WALKER MASC GR;SWM09;;122,5;30;250;122,5;0;Gramo;Activo;426,948915;52301,24
Abril;PERFUMERIA;PERFUME TOMMY MASC GR;TM09;;222;30;250;222;0;Gramo;Activo;440,080682;97697,91
Abril;PERFUMERIA;PERFUME ZLATAN IBRAHIMOVIC MASC GR;ZIM09;;73,5;30;250;73,5;0;Gramo;Activo;453,332578;33319,94
Abril;PERFUMERIA;PERFUME 212 VIP ROSE FEM GR;212VRF09;;190;30;250;190;0;Gramo;Activo;440,003113;83600,59
Abril;PERFUMERIA;PERFUME 360 FEM GR;360F09;;26;30;250;26;0;Gramo;Activo;440,00015;11440
Abril;PERFUMERIA;PERFUME ANGEL  FEM GR;AF09;;162,5;30;250;162,5;0;Gramo;Activo;441,947908;71816,54
Abril;PERFUMERIA;PERFUME BULGARI OMNIA CRISTAL  FEM GR;BOF09;;225;30;250;225;0;Gramo;Activo;435,928159;98083,84
Abril;PERFUMERIA;PERFUME BURBERRY  FEM GR;BBF09;;252;30;250;252;0;Gramo;Activo;429,600284;108259,27
Abril;PERFUMERIA;PERFUME CAN CAN FEM GR;CCF09;;220;30;250;220;0;Gramo;Activo;428,866893;94350,72
Abril;PERFUMERIA;PERFUME CAN CAN BURLESQUE FEM GR;CCBF09;;285,5;30;250;285,5;0;Gramo;Activo;441,568404;126067,78
Abril;PERFUMERIA;PERFUME CAROLINA HERRERA FEM GR;CHF09;;33;30;250;33;0;Gramo;Activo;428,08988;14126,97
Abril;PERFUMERIA;PERFUME CH FEM GR;;;334;30;250;334;0;Gramo;Activo;434,230446;145032,97
Abril;PERFUMERIA;PERFUME COCONUT PASSION VS FEM GR;CPVSF09;;144;30;250;144;0;Gramo;Activo;418,341319;60241,15
Abril;PERFUMERIA;PERFUME FANTASY FEM GR;FNF09;;220,5;30;250;220,5;0;Gramo;Activo;452,326002;99737,88
Abril;PERFUMERIA;PERFUME GOOD GIRL FEM GR;GGF09;;171;30;250;171;0;Gramo;Activo;440;75240
Abril;PERFUMERIA;PERFUME HEIRESS FEM GR;HF09;;66,5;30;250;66,5;0;Gramo;Activo;445,66648;29636,82
Abril;PERFUMERIA;PERFUME HUGO BOSS FEM GR;HBF09;;-60;30;250;-60;0;Gramo;Activo;468,922291;-28135,34
Abril;PERFUMERIA;PERFUME J?ADOR FEM GR;JF09;;57;30;250;57;0;Gramo;Activo;467,82309;26665,92
Abril;PERFUMERIA;PERFUME JEAN PAUL GAULTIER FEM GR;JPGF09;;11;30;250;11;0;Gramo;Activo;440,046545;4840,51
Abril;PERFUMERIA;PERFUME LA VIE EST BELLE FEM GR;LVBF09;;42;30;250;42;0;Gramo;Activo;366,410709;15389,25
Abril;PERFUMERIA;PERFUME LADY MILLION FEM GR;LMF09;;275;30;250;275;0;Gramo;Activo;471;129525
Abril;PERFUMERIA;PERFUME LIGHT BLUE FEM GR;LBF09;;269;30;250;269;0;Gramo;Activo;429,802418;115616,85
Abril;PERFUMERIA;PERFUME LOLITA LEMPICKA FEM GR;LLF09;;52;30;250;52;0;Gramo;Activo;408,881103;21261,82
Abril;PERFUMERIA;PERFUME LOVE OF PINK FEM GR;LOPF09;;0;30;250;0;0;Gramo;Activo;500;0
Abril;PERFUMERIA;PERFUME MAD ABOUT YOU FEM GR;MAYF09;;189;30;250;189;0;Gramo;Activo;444,701218;84048,53
Abril;PERFUMERIA;PERFUME OLYMPEA FEM GR;OF09;;35;30;250;35;0;Gramo;Activo;395,75067;13851,27
Abril;PERFUMERIA;PERFUME PASSPORT FEM GR;PPHF09;;262;30;250;262;0;Gramo;Activo;437,702221;114677,98
Abril;PERFUMERIA;PERFUME PARIS HILTON FEM GR;PHF09;;54;30;250;54;0;Gramo;Activo;376,873691;20351,18
Abril;PERFUMERIA;PERFUME ROCK SHAKIRA FEM GR;RSF09;;215;30;250;215;0;Gramo;Activo;434,953488;93515
Abril;PERFUMERIA;PERFUME SOFIA VERGARA FEM GR;SF09;;139,5;30;250;139,5;0;Gramo;Activo;428,207262;59734,91
Abril;PERFUMERIA;PERFUME TOMMY FEM GR;TF09;;-67,5;30;250;-67,5;0;Gramo;Activo;571,784533;-38595,46
Abril;HOGAR;ACIDO BORICO  1/4 LIBRA;AB00;;32;5;10;32;0;Unidad;Activo;1242,457423;39758,64
Abril;HOGAR;ACIDO BORICO 1/2 LIBRA;AB01;;37;6;12;37;0;Unidad;Activo;2412,5538;89264,49
Abril;HOGAR;ACIDO BORICO LB;AB02;;9;4;8;9;0;Unidad;Activo;4581,285714;41231,57
Abril;HOGAR;ACIDO BORICO KG;AB03;;0;6;12;0;0;Unidad;Activo;5853;0
Abril;CUIDADO PERSONAL;ALCANFOR  1/4 LIBRA;AL00;;0;1;2;0;0;Unidad;Activo;6300,4495;0
Abril;CUIDADO PERSONAL;ALCANFOR 1/2 LIBRA;AL01;;0;0;0;0;0;Unidad;Activo;12500;0
Abril;CUIDADO PERSONAL;ALCANFOR LB;AL02;;0;0;0;0;0;Unidad;Activo;25000;0
Abril;CUIDADO PERSONAL;ALCANFOR KG;AL03;;0;0;0;0;0;Unidad;Activo;50000;0
Abril;CUIDADO PERSONAL;ALCANFOR GR;AL09;;0;35;70;0;0;Gramo;Activo;53,551403;0
Abril;CUIDADO PERSONAL;ALCANFORINA  1/4 LIBRA;ALP00;;0;0;0;0;0;Unidad;Activo;3125;0
Abril;CUIDADO PERSONAL;ALCANFORINA 1/2 LIBRA;ALP01;;0;0;0;0;0;Unidad;Activo;6250;0
Abril;CUIDADO PERSONAL;ALCANFORINA LB;ALP02;;0;0;0;0;0;Unidad;Activo;12500;0
Abril;CUIDADO PERSONAL;ALCANFORINA KG;ALP03;;0;0;0;0;0;Unidad;Activo;25000;0
Abril;CUIDADO PERSONAL;ALCANFORINA 12 BOLAS(46GR);ALP09;;0;0;0;0;0;Unidad;Activo;1150;0
Abril;DESINFECCION;ALCOHOL ETILICO AL 96% 125GR;AE00;;0;0;0;0;0;Unidad;Activo;997;0
Abril;DESINFECCION;ALCOHOL ETILICO AL 96% 250 ML;AE01;;0;0;0;0;0;Unidad;Activo;1401;0
Abril;DESINFECCION;ALCOHOL ETILICO AL 96% 500 ML;AE02;;1;5;10;1;0;Unidad;Activo;3314,821875;3314,82
Abril;DESINFECCION;ALCOHOL ETILICO AL 96% LIT;AE03;;0;3;6;0;0;Unidad;Activo;5777,821588;0
Abril;DESINFECCION;ALCOHOL ETILICO AL 96% MEDIO GAL;AE04;;0;2;4;0;0;Unidad;Activo;9477;0
Abril;DESINFECCION;ALCOHOL ETILICO AL 96% GAL;AE05;;-3;6;12;-3;0;Unidad;Activo;16056,29085;-48168,87
Abril;DESINFECCION;ALCOHOL ETILICO AL 96% GR;AE09;;-606;85;900;-606;0;Gramo;Activo;6,189689;-3750,95
Abril;DESINFECCION;ALCOHOL ETILICO AL 96% GARRAFA;AE06;;0;0;0;0;0;Unidad;Activo;87679;0
Abril;CUIDADO PERSONAL;ALCOHOL GLICERINADO 60 ML;AG08;;0;3;6;0;0;Unidad;Activo;1009,241119;0
Abril;CUIDADO PERSONAL;ALCOHOL GLICERINADO 125 ML;AG00;;4;0;0;4;0;Unidad;Activo;1837,5;7350
Abril;CUIDADO PERSONAL;ALCOHOL GLICERINADO X 500 ML C/P;AG02;;4;3;6;4;0;Unidad;Activo;3358,522238;13434,09
Abril;CUIDADO PERSONAL;ALCOHOL GLICERINADO LIT;AG03;;4;6;12;4;0;Unidad;Activo;4936,3;19745,2
Abril;CUIDADO PERSONAL;ALCOHOL GLICERINADO 1/2 GAL;AG04;;2;1;2;2;0;Unidad;Activo;8426;16852
Abril;CUIDADO PERSONAL;ALCOHOL GLICERINADO GAL;AG05;;1;9;18;1;0;Unidad;Activo;14966,66667;14966,67
Abril;CUIDADO PERSONAL;ALCOHOL GLICERINADO GARRAFA;AG06;;0;2;4;0;0;Unidad;Activo;70695;0
Abril;CUIDADO PERSONAL;ALCOHOL GLICERINADO GR;AG09;;-15;118;236;-15;0;Gramo;Activo;5,08;-76,2
Abril;DESINFECCION;ANTIBACTERIAL SUPERFICIES X SPRAY 125 ML;AA00;;0;0;0;0;0;Unidad;Activo;1391;0
Abril;DESINFECCION;ANTIBACTERIAL SUPERFICIES X SPRAY 250ML;AA01;;0;0;0;0;0;Unidad;Activo;1988;0
Abril;DESINFECCION;ANTIBACTERIAL SUPERFICIES 500ML;AA02;;0;1;2;0;0;Unidad;Activo;2506;0
Abril;DESINFECCION;ANTIBACTERIAL SUPERFICIES LIT;AA03;;0;1;2;0;0;Unidad;Activo;3828,668333;0
Abril;DESINFECCION;ANTIBACTERIAL SUPERFICIES X SPRAY 60 ML;AA08;;0;0;0;0;0;Unidad;Activo;1165;0
Abril;DESINFECCION;ANTIBACTERIAL SUPERFICIES GAL;AA05;;0;3;6;0;0;Unidad;Activo;15077,81786;0
Abril;DESINFECCION;ANTIBACTERIAL SUPERFICIES GARRAFA;AA06;;0;1;2;0;0;Unidad;Activo;58709;0
Abril;HOGAR;ACIDO OXALICO  1/4 LIBRA;AO00;;2;3;6;2;0;Unidad;Activo;1051,334036;2102,67
Abril;HOGAR;ACIDO OXALICO 1/2 LIBRA;AO01;;10;3;6;10;0;Unidad;Activo;1988;19880
Abril;HOGAR;ACIDO OXALICO LB;AO02;;-1;2;4;-1;0;Unidad;Activo;3847;-3847
Abril;HOGAR;ACIDO OXALICO KG;AO03;;-2;3;6;-2;0;Unidad;Activo;6543,648884;-13087,3
Abril;CUIDADO PERSONAL;AZUFRE 1/4 LIBRA;AZ00;;0;1;2;0;0;Unidad;Activo;471,722273;0
Abril;CUIDADO PERSONAL;AZUFRE 1/2 LIBRA;AZ01;;0;3;6;0;0;Unidad;Activo;887,751667;0
Abril;CUIDADO PERSONAL;AZUFRE LB;AZ02;;0;1;2;0;0;Unidad;Activo;1700;0
Abril;CUIDADO PERSONAL;AZUFRE X KG;AZ03;;0;0;0;0;0;Unidad;Activo;3400;0
Abril;CUIDADO PERSONAL;VASO AZUFRE;VA00;;8;2;12;8;0;Unidad;Activo;1970,588235;15764,71
Abril;CUIDADO PERSONAL;PIEDRA AZUFRE;PA00;;15;2;12;15;0;Unidad;Activo;1499,460788;22491,91
Abril;ROPA;BICARBONATO DE SODIO  1/4 LIBRA;BS00;;0;2;4;0;0;Unidad;Activo;461,88;0
Abril;ROPA;BICARBONATO DE SODIO 1/2 LIBRA;BS01;;33;5;10;33;0;Unidad;Activo;1287,580438;42490,15
Abril;ROPA;BICARBONATO DE SODIO LB;BS02;;32;8;16;32;0;Unidad;Activo;2447;78304
Abril;ROPA;BICARBONATO DE SODIO KG;BS03;;-1;5;10;-1;0;Unidad;Activo;4816,145;-4816,15
Abril;UTENSILIOS;BOMBA FUMIGACION X 0,8 LIT;B01;;0;1;6;0;0;Unidad;Activo;17750;0
Abril;UTENSILIOS;BOMBA FUMIGACION X 1,5 LIT;B02;;0;1;6;0;0;Unidad;Activo;6979;0
Abril;UTENSILIOS;BOMBA FUMIGACION X 2  LIT;B03;;0;1;6;0;0;Unidad;Activo;6979;0
Abril;UTENSILIOS;BOMBA FUMIGACION 350 CC;B04;;19;2;12;19;0;Unidad;Activo;4683,384615;88984,31
Abril;CUIDADO PERSONAL;CLORURO DE MAGNESIO 1/4 LB;CMG00;;0;0;0;0;0;Unidad;Activo;1750;0
Abril;CUIDADO PERSONAL;CLORURO DE MAGNESIO 1/2 LB;CMG01;;0;0;0;0;0;Unidad;Activo;3500;0
Abril;CUIDADO PERSONAL;CLORURO DE MAGNESIO LB;CMG02;;0;0;0;0;0;Unidad;Activo;7000;0
Abril;CUIDADO PERSONAL;CLORURO DE MAGNESIO KG;CMG03;;0;0;0;0;0;Unidad;Activo;14000;0
Abril;DESINFECCION;CREOLINA TRIPLE 1/2 LIBRA;CT01;;14;6;12;14;0;Unidad;Activo;3946,416667;55249,83
Abril;DESINFECCION;CREOLINA TRIPLE 500 ML;CT02;;3;4;8;3;0;Unidad;Activo;6744;20232
Abril;DESINFECCION;CREOLINA TRIPLE LIT;CT03;;3;3;6;3;0;Unidad;Activo;11790;35370
Abril;DESINFECCION;CREOLINA TRIPLE MEDIO GAL;CT04;;0;0;0;0;0;Unidad;Activo;12435;0
Abril;DESINFECCION;CREOLINA TRIPLE GAL;CT05;;0;1;2;0;0;Unidad;Activo;34596;0
Abril;DESINFECCION;CREOLINA TRIPLE GARRAFA;CT06;;0;0;0;0;0;Unidad;Activo;130000;0
Abril;HOGAR;DESMANCHADOR TIPO FROTEX ASEO TOTAL 1/2 LB;DF01;;0;2;12;0;0;Unidad;Activo;3000;0
Abril;HOGAR;DESMANCHADOR TIPO FROTEX ASEO TOTAL LB;DF02;;8;2;12;8;0;Unidad;Activo;5066,733333;40533,87
Abril;HOGAR;DESTAPA CA¥ERIAS 1/2 LIBRA;DC01;;19;4;8;19;0;Unidad;Activo;1938;36822
Abril;HOGAR;DESTAPA CA¥ERIAS LB;DC02;;15;3;6;15;0;Unidad;Activo;3747;56205
Abril;HOGAR;DESTAPA CA¥ERIAS KG;DC03;;0;4;8;0;0;Unidad;Activo;7425;0
Abril;HOGAR;DETERGENTE EN POLVO X KG;D03;;0;0;0;0;0;Unidad;Activo;4000;0
Abril;HOGAR;DETERGENTE EN POLVO X 4 KG;D05;;0;0;0;0;0;Unidad;Activo;16000;0
Abril;VEHICULOS;EMULSION DE SILICONA AL 60% 1/4 LIBRA;ES00;;14;4;8;14;0;Unidad;Activo;1820,220976;25483,09
Abril;VEHICULOS;EMULSION DE SILICONA AL 60% 1/2 LIBRA;ES01;;11;4;8;11;0;Unidad;Activo;3027,206897;33299,28
Abril;VEHICULOS;EMULSION DE SILICONA AL 60% LB;ES02;;-4;4;8;-4;0;Unidad;Activo;5478,347222;-21913,39
Abril;VEHICULOS;EMULSION DE SILICONA AL 60% KG;ES03;;0;2;4;0;0;Unidad;Activo;10308;0
Abril;VEHICULOS;EMULSION DE SILICONA AL 60% MED GAL;ES04;;1;0;0;1;0;Unidad;Activo;18380;18380
Abril;VEHICULOS;EMULSION DE SILICONA AL 60% GAL;ES05;;2;1;1;2;0;Unidad;Activo;36644;73288
Abril;VEHICULOS;EMULSION DE SILICONA AL 60% GARRAFA;ES06;;0;0;0;0;0;Unidad;Activo;104850;0
Abril;UTENSILIOS;ESPONJA ENMALLADA;E00;;0;6;12;0;0;Unidad;Activo;856,820855;0
Abril;AROMAS;FRAGANCIA BRISA MARINA GR;FBM09;BRISA MARINA PLUS APC(FS2910394);968;100;500;968;0;Gramo;Activo;51,915765;50254,46
Abril;AROMAS;FRAGANCIA CANELA GR;FCP09;;1330;100;500;1330;0;Gramo;Activo;46,539653;61897,74
Abril;AROMAS;FRAGANCIA CANELA DULCE GR;FCD09;;0;100;500;0;0;Gramo;Activo;41,17;0
Abril;AROMAS;FRAGANCIA CANELA MANZANA GR;FCM09;;-84;100;500;-84;0;Gramo;Activo;80,22;-6738,48
Abril;AROMAS;FRAGANCIA CARRO NUEVO GR;FCN09;;953;100;500;953;0;Gramo;Activo;80,975247;77169,41
Abril;AROMAS;FRAGANCIA CARRO PERFUMADO GR;FCPF09;;717,5;100;500;717,5;0;Gramo;Activo;95,255784;68346,03
Abril;AROMAS;FRAGANCIA CITRONELLA GR;FC09;;700;400;1000;700;0;Gramo;Activo;57,12874;39990,12
Abril;AROMAS;FRAGANCIA CHICLE GR;FCH09;;1502;400;1000;1502;0;Gramo;Activo;73,66;110637,32
Abril;AROMAS;FRAGANCIA COCO GR;FCO09;;63;100;500;63;0;Gramo;Activo;42,11869;2653,48
Abril;AROMAS;FRAGANCIA DURAZNO GR;FD09;;47;100;500;47;0;Gramo;Activo;54,616735;2566,99
Abril;AROMAS;FRAGANCIA FLORAL  GR;FFL09;;-25;100;500;-25;0;Gramo;Activo;63,359238;-1583,98
Abril;AROMAS;FRAGANCIA FRESA GR;FF09;;980;400;1000;1680;0;Gramo;Activo;77,581004;76029,38
Abril;AROMAS;FRAGANCIA FRUTOS ROJOS GR;FFR09;;682;400;1000;682;0;Gramo;Activo;77,103907;52584,86
Abril;AROMAS;FRAGANCIA LAVANDA FAB GR;FL09;;650;400;1000;650;0;Gramo;Activo;80,183088;52119,01
Abril;AROMAS;FRAGANCIA LIMON GR;FLI09;;0;100;500;0;0;Gramo;Activo;42,13;0
Abril;AROMAS;FRAGANCIA FRUTAS AMAZONICAS GR;FN09;;-14;100;500;-14;0;Gramo;Activo;93,510256;-1309,14
